planned_order_id,item_id,item_name,item_type,quantity,suggested_due_date,planning_date,plant_id,supplier_id,reschedule_out_days
PO-CAR-000894,CAR001,Model Peace EV,Make,28,21-09-2025,07-09-2025,PLANT01,,0
PO-COMP-000895,COMP0018,Battery Pack Positive,Buy,28,18-07-2025,07-09-2025,PLANT01,SUP002,0
PO-COMP-000896,COMP0021,Infotainment System Concern,Buy,101,19-07-2025,07-09-2025,PLANT01,SUP003,0
PO-COMP-000897,COMP0012,Door Panel Appear,Buy,95,22-07-2025,07-09-2025,PLANT01,SUP003,0
PO-COMP-000898,COMP0027,Tire Energy,Buy,112,22-08-2025,07-09-2025,PLANT01,SUP010,0
PO-CAR-000899,CAR003,Model Its Hatchback,Make,34,05-10-2025,07-09-2025,PLANT01,,0
PO-CAR-000900,CAR001,Model Peace EV,Make,25,05-10-2025,07-09-2025,PLANT02,,0
PO-COMP-000901,COMP0021,Infotainment System Concern,Buy,100,07-08-2025,07-09-2025,PLANT02,SUP003,0
PO-COMP-000902,COMP0012,Door Panel Appear,Buy,90,03-08-2025,07-09-2025,PLANT02,SUP003,0
PO-COMP-000903,COMP0030,Door Panel Focus,Buy,75,11-09-2025,07-09-2025,PLANT02,SUP006,0
PO-CAR-000904,CAR002,Model Us Sedan,Make,45,21-09-2025,07-09-2025,PLANT02,,0
PO-COMP-000905,COMP0030,Door Panel Focus,Buy,90,19-08-2025,07-09-2025,PLANT02,SUP007,0
PO-COMP-000906,COMP0020,Brake System Police,Buy,102,29-07-2025,07-09-2025,PLANT02,SUP005,0
PO-COMP-000907,COMP0018,Battery Pack Positive,Buy,107,20-08-2025,07-09-2025,PLANT02,SUP007,0
PO-COMP-000908,COMP0012,Door Panel Appear,Buy,80,18-07-2025,07-09-2025,PLANT02,SUP003,0
PO-CAR-000909,CAR004,Model On EV,Make,48,28-09-2025,07-09-2025,PLANT02,,0
PO-COMP-000910,COMP0021,Infotainment System Concern,Buy,96,05-09-2025,07-09-2025,PLANT02,SUP006,0
PO-COMP-000911,COMP0018,Battery Pack Positive,Buy,164,25-08-2025,07-09-2025,PLANT02,SUP009,0
PO-COMP-000912,COMP0027,Tire Energy,Buy,56,25-08-2025,07-09-2025,PLANT02,SUP010,0
PO-COMP-000913,COMP0012,Door Panel Appear,Buy,134,03-08-2025,07-09-2025,PLANT02,SUP002,0
PO-COMP-000914,COMP0010,Door Panel Left,Buy,96,29-07-2025,07-09-2025,PLANT02,SUP003,0
PO-COMP-000915,COMP0028,Headlight Represent,Buy,24,01-08-2025,07-09-2025,PLANT02,SUP002,0
PO-CAR-000916,CAR001,Model Peace EV,Make,50,14-09-2025,07-09-2025,PLANT02,,0
PO-COMP-000917,COMP0018,Battery Pack Positive,Buy,22,07-08-2025,07-09-2025,PLANT02,SUP008,0
PO-COMP-000918,COMP0021,Infotainment System Concern,Buy,200,01-08-2025,07-09-2025,PLANT02,SUP008,0
PO-COMP-000919,COMP0012,Door Panel Appear,Buy,190,14-07-2025,07-09-2025,PLANT02,SUP002,0
PO-COMP-000920,COMP0030,Door Panel Focus,Buy,150,09-08-2025,07-09-2025,PLANT02,SUP009,0
PO-COMP-000921,COMP0027,Tire Energy,Buy,64,16-08-2025,07-09-2025,PLANT02,SUP007,0
PO-CAR-000922,CAR001,Model Peace EV,Make,50,21-09-2025,07-09-2025,PLANT01,,0
PO-COMP-000923,COMP0018,Battery Pack Positive,Buy,50,25-08-2025,07-09-2025,PLANT01,SUP001,0
PO-COMP-000924,COMP0021,Infotainment System Concern,Buy,189,18-08-2025,07-09-2025,PLANT01,SUP010,0
PO-COMP-000925,COMP0012,Door Panel Appear,Buy,183,20-08-2025,07-09-2025,PLANT01,SUP009,0
PO-COMP-000926,COMP0030,Door Panel Focus,Buy,40,19-07-2025,07-09-2025,PLANT01,SUP003,0
PO-COMP-000927,COMP0005,Chassis Frame Page,Buy,53,26-07-2025,07-09-2025,PLANT01,SUP002,0
PO-COMP-000928,COMP0027,Tire Energy,Buy,200,17-07-2025,07-09-2025,PLANT01,SUP003,0
PO-CAR-000929,CAR002,Model Us Sedan,Make,29,14-09-2025,07-09-2025,PLANT02,,0
PO-COMP-000930,COMP0030,Door Panel Focus,Buy,58,16-07-2025,07-09-2025,PLANT02,SUP003,0
PO-COMP-000931,COMP0020,Brake System Police,Buy,54,21-08-2025,07-09-2025,PLANT02,SUP006,0
PO-COMP-000932,COMP0018,Battery Pack Positive,Buy,59,16-08-2025,07-09-2025,PLANT02,SUP001,0
PO-COMP-000933,COMP0012,Door Panel Appear,Buy,48,18-07-2025,07-09-2025,PLANT02,SUP003,0
PO-CAR-000934,CAR002,Model Us Sedan,Make,19,21-09-2025,07-09-2025,PLANT01,,0
PO-COMP-000935,COMP0018,Battery Pack Positive,Buy,57,23-08-2025,07-09-2025,PLANT01,SUP001,0
PO-COMP-000936,COMP0012,Door Panel Appear,Buy,21,13-08-2025,07-09-2025,PLANT01,SUP008,0
PO-CAR-000937,CAR005,Model Charge EV,Make,44,14-09-2025,07-09-2025,PLANT02,,0
PO-COMP-000938,COMP0008,Tire With,Buy,80,20-07-2025,07-09-2025,PLANT02,SUP005,0
PO-CAR-000939,CAR001,Model Peace EV,Make,45,05-10-2025,07-09-2025,PLANT01,,0
PO-COMP-000940,COMP0018,Battery Pack Positive,Buy,45,05-09-2025,07-09-2025,PLANT01,SUP006,0
PO-COMP-000941,COMP0021,Infotainment System Concern,Buy,169,03-08-2025,07-09-2025,PLANT01,SUP003,0
PO-COMP-000942,COMP0012,Door Panel Appear,Buy,163,30-08-2025,07-09-2025,PLANT01,SUP004,0
PO-COMP-000943,COMP0030,Door Panel Focus,Buy,25,06-09-2025,07-09-2025,PLANT01,SUP006,0
PO-COMP-000944,COMP0005,Chassis Frame Page,Buy,33,11-08-2025,07-09-2025,PLANT01,SUP005,0
PO-COMP-000945,COMP0027,Tire Energy,Buy,180,28-08-2025,07-09-2025,PLANT01,SUP007,0
PO-CAR-000946,CAR002,Model Us Sedan,Make,12,14-09-2025,07-09-2025,PLANT01,,0
PO-COMP-000947,COMP0018,Battery Pack Positive,Buy,36,06-08-2025,07-09-2025,PLANT01,SUP008,0
PO-COMP-000948,COMP0012,Door Panel Appear,Buy,7,16-08-2025,07-09-2025,PLANT01,SUP007,0
PO-CAR-000949,CAR002,Model Us Sedan,Make,31,28-09-2025,07-09-2025,PLANT02,,0
PO-COMP-000950,COMP0030,Door Panel Focus,Buy,62,29-08-2025,07-09-2025,PLANT02,SUP006,0
PO-COMP-000951,COMP0020,Brake System Police,Buy,60,27-08-2025,07-09-2025,PLANT02,SUP001,0
PO-COMP-000952,COMP0018,Battery Pack Positive,Buy,65,11-08-2025,07-09-2025,PLANT02,SUP005,0
PO-COMP-000953,COMP0012,Door Panel Appear,Buy,52,02-09-2025,07-09-2025,PLANT02,SUP006,0
PO-CAR-000954,CAR001,Model Peace EV,Make,44,14-09-2025,07-09-2025,PLANT01,,0
PO-COMP-000955,COMP0018,Battery Pack Positive,Buy,44,23-07-2025,07-09-2025,PLANT01,SUP005,0
PO-COMP-000956,COMP0021,Infotainment System Concern,Buy,165,05-08-2025,07-09-2025,PLANT01,SUP004,0
PO-COMP-000957,COMP0012,Door Panel Appear,Buy,159,12-08-2025,07-09-2025,PLANT01,SUP010,0
PO-COMP-000958,COMP0030,Door Panel Focus,Buy,22,13-08-2025,07-09-2025,PLANT01,SUP010,0
PO-COMP-000959,COMP0005,Chassis Frame Page,Buy,29,15-07-2025,07-09-2025,PLANT01,SUP003,0
PO-COMP-000960,COMP0027,Tire Energy,Buy,176,22-08-2025,07-09-2025,PLANT01,SUP006,0
PO-CAR-000961,CAR003,Model Its Hatchback,Make,42,14-09-2025,07-09-2025,PLANT01,,0
PO-COMP-000962,COMP0019,Transmission Nor,Buy,21,12-08-2025,07-09-2025,PLANT01,SUP010,0
PO-COMP-000963,COMP0030,Door Panel Focus,Buy,16,22-08-2025,07-09-2025,PLANT01,SUP006,0
PO-CAR-000964,CAR005,Model Charge EV,Make,23,22-09-2025,08-09-2025,PLANT02,,0
PO-CAR-000965,CAR004,Model On EV,Make,29,22-09-2025,08-09-2025,PLANT02,,0
PO-COMP-000966,COMP0021,Infotainment System Concern,Buy,58,31-08-2025,08-09-2025,PLANT02,SUP006,0
PO-COMP-000967,COMP0018,Battery Pack Positive,Buy,88,15-08-2025,08-09-2025,PLANT02,SUP004,0
PO-COMP-000968,COMP0012,Door Panel Appear,Buy,77,19-08-2025,08-09-2025,PLANT02,SUP009,0
PO-COMP-000969,COMP0010,Door Panel Left,Buy,58,20-07-2025,08-09-2025,PLANT02,SUP002,0
PO-CAR-000970,CAR002,Model Us Sedan,Make,41,06-10-2025,08-09-2025,PLANT02,,0
PO-COMP-000971,COMP0030,Door Panel Focus,Buy,82,04-08-2025,08-09-2025,PLANT02,SUP003,0
PO-COMP-000972,COMP0020,Brake System Police,Buy,90,09-08-2025,08-09-2025,PLANT02,SUP005,0
PO-COMP-000973,COMP0018,Battery Pack Positive,Buy,95,08-08-2025,08-09-2025,PLANT02,SUP002,0
PO-COMP-000974,COMP0012,Door Panel Appear,Buy,72,03-08-2025,08-09-2025,PLANT02,SUP002,0
PO-CAR-000975,CAR004,Model On EV,Make,33,29-09-2025,08-09-2025,PLANT02,,0
PO-COMP-000976,COMP0021,Infotainment System Concern,Buy,66,29-08-2025,08-09-2025,PLANT02,SUP009,0
PO-COMP-000977,COMP0018,Battery Pack Positive,Buy,104,22-08-2025,08-09-2025,PLANT02,SUP004,0
PO-COMP-000978,COMP0012,Door Panel Appear,Buy,89,27-08-2025,08-09-2025,PLANT02,SUP004,0
PO-COMP-000979,COMP0010,Door Panel Left,Buy,66,21-08-2025,08-09-2025,PLANT02,SUP008,0
PO-CAR-000980,CAR003,Model Its Hatchback,Make,33,15-09-2025,08-09-2025,PLANT02,,0
PO-COMP-000981,COMP0008,Tire With,Buy,36,12-08-2025,08-09-2025,PLANT02,SUP009,0
PO-COMP-000982,COMP0030,Door Panel Focus,Buy,99,15-08-2025,08-09-2025,PLANT02,SUP006,0
PO-CAR-000983,CAR003,Model Its Hatchback,Make,29,29-09-2025,08-09-2025,PLANT01,,0
PO-CAR-000984,CAR004,Model On EV,Make,35,15-09-2025,08-09-2025,PLANT02,,0
PO-COMP-000985,COMP0021,Infotainment System Concern,Buy,70,22-08-2025,08-09-2025,PLANT02,SUP006,0
PO-COMP-000986,COMP0018,Battery Pack Positive,Buy,112,14-08-2025,08-09-2025,PLANT02,SUP004,0
PO-COMP-000987,COMP0027,Tire Energy,Buy,4,04-08-2025,08-09-2025,PLANT02,SUP008,0
PO-COMP-000988,COMP0012,Door Panel Appear,Buy,95,13-08-2025,08-09-2025,PLANT02,SUP001,0
PO-COMP-000989,COMP0010,Door Panel Left,Buy,70,20-08-2025,08-09-2025,PLANT02,SUP010,0
PO-CAR-000990,CAR004,Model On EV,Make,14,29-09-2025,08-09-2025,PLANT01,,0
PO-COMP-000991,COMP0021,Infotainment System Concern,Buy,17,03-09-2025,08-09-2025,PLANT01,SUP001,0
PO-COMP-000992,COMP0018,Battery Pack Positive,Buy,56,14-08-2025,08-09-2025,PLANT01,SUP008,0
PO-COMP-000993,COMP0027,Tire Energy,Buy,56,23-07-2025,08-09-2025,PLANT01,SUP003,0
PO-COMP-000994,COMP0012,Door Panel Appear,Buy,25,30-08-2025,08-09-2025,PLANT01,SUP006,0
PO-CAR-000995,CAR001,Model Peace EV,Make,32,29-09-2025,08-09-2025,PLANT01,,0
PO-COMP-000996,COMP0018,Battery Pack Positive,Buy,32,29-08-2025,08-09-2025,PLANT01,SUP004,0
PO-COMP-000997,COMP0021,Infotainment System Concern,Buy,117,04-09-2025,08-09-2025,PLANT01,SUP010,0
PO-COMP-000998,COMP0012,Door Panel Appear,Buy,111,11-08-2025,08-09-2025,PLANT01,SUP005,0
PO-COMP-000999,COMP0027,Tire Energy,Buy,128,04-09-2025,08-09-2025,PLANT01,SUP010,0
PO-CAR-001000,CAR001,Model Peace EV,Make,20,15-09-2025,08-09-2025,PLANT02,,0
PO-COMP-001001,COMP0021,Infotainment System Concern,Buy,80,22-08-2025,08-09-2025,PLANT02,SUP001,0
PO-COMP-001002,COMP0012,Door Panel Appear,Buy,70,12-08-2025,08-09-2025,PLANT02,SUP004,0
PO-COMP-001003,COMP0030,Door Panel Focus,Buy,60,14-07-2025,08-09-2025,PLANT02,SUP002,0
PO-CAR-001004,CAR002,Model Us Sedan,Make,15,29-09-2025,08-09-2025,PLANT01,,0
PO-COMP-001005,COMP0018,Battery Pack Positive,Buy,45,03-08-2025,08-09-2025,PLANT01,SUP005,0
PO-COMP-001006,COMP0012,Door Panel Appear,Buy,13,25-08-2025,08-09-2025,PLANT01,SUP004,0
PO-CAR-001007,CAR001,Model Peace EV,Make,29,22-09-2025,08-09-2025,PLANT02,,0
PO-COMP-001008,COMP0018,Battery Pack Positive,Buy,1,16-08-2025,08-09-2025,PLANT02,SUP007,0
PO-COMP-001009,COMP0021,Infotainment System Concern,Buy,116,11-08-2025,08-09-2025,PLANT02,SUP008,0
PO-COMP-001010,COMP0012,Door Panel Appear,Buy,106,20-07-2025,08-09-2025,PLANT02,SUP003,0
PO-COMP-001011,COMP0030,Door Panel Focus,Buy,87,17-08-2025,08-09-2025,PLANT02,SUP007,0
PO-CAR-001012,CAR005,Model Charge EV,Make,22,22-09-2025,08-09-2025,PLANT02,,0
PO-CAR-001013,CAR001,Model Peace EV,Make,33,07-10-2025,09-09-2025,PLANT02,,0
PO-COMP-001014,COMP0018,Battery Pack Positive,Buy,5,12-09-2025,09-09-2025,PLANT02,SUP006,0
PO-COMP-001015,COMP0021,Infotainment System Concern,Buy,132,04-09-2025,09-09-2025,PLANT02,SUP001,0
PO-COMP-001016,COMP0012,Door Panel Appear,Buy,122,01-09-2025,09-09-2025,PLANT02,SUP007,0
PO-COMP-001017,COMP0030,Door Panel Focus,Buy,99,28-08-2025,09-09-2025,PLANT02,SUP008,0
PO-CAR-001018,CAR003,Model Its Hatchback,Make,36,16-09-2025,09-09-2025,PLANT01,,0
PO-CAR-001019,CAR003,Model Its Hatchback,Make,39,16-09-2025,09-09-2025,PLANT01,,0
PO-COMP-001020,COMP0019,Transmission Nor,Buy,9,14-07-2025,09-09-2025,PLANT01,SUP002,0
PO-COMP-001021,COMP0030,Door Panel Focus,Buy,7,23-07-2025,09-09-2025,PLANT01,SUP005,0
PO-CAR-001022,CAR002,Model Us Sedan,Make,13,23-09-2025,09-09-2025,PLANT02,,0
PO-COMP-001023,COMP0030,Door Panel Focus,Buy,26,23-08-2025,09-09-2025,PLANT02,SUP004,0
PO-COMP-001024,COMP0020,Brake System Police,Buy,6,29-08-2025,09-09-2025,PLANT02,SUP006,0
PO-COMP-001025,COMP0018,Battery Pack Positive,Buy,11,16-08-2025,09-09-2025,PLANT02,SUP008,0
PO-COMP-001026,COMP0012,Door Panel Appear,Buy,16,20-08-2025,09-09-2025,PLANT02,SUP007,0
PO-CAR-001027,CAR002,Model Us Sedan,Make,33,30-09-2025,09-09-2025,PLANT02,,0
PO-COMP-001028,COMP0030,Door Panel Focus,Buy,66,25-07-2025,09-09-2025,PLANT02,SUP003,0
PO-COMP-001029,COMP0020,Brake System Police,Buy,66,26-08-2025,09-09-2025,PLANT02,SUP009,0
PO-COMP-001030,COMP0018,Battery Pack Positive,Buy,71,25-08-2025,09-09-2025,PLANT02,SUP008,0
PO-COMP-001031,COMP0012,Door Panel Appear,Buy,56,29-07-2025,09-09-2025,PLANT02,SUP002,0
PO-CAR-001032,CAR001,Model Peace EV,Make,31,07-10-2025,09-09-2025,PLANT02,,0
PO-COMP-001033,COMP0018,Battery Pack Positive,Buy,3,04-09-2025,09-09-2025,PLANT02,SUP004,0
PO-COMP-001034,COMP0021,Infotainment System Concern,Buy,124,13-08-2025,09-09-2025,PLANT02,SUP005,0
PO-COMP-001035,COMP0012,Door Panel Appear,Buy,114,03-08-2025,09-09-2025,PLANT02,SUP002,0
PO-COMP-001036,COMP0030,Door Panel Focus,Buy,93,04-09-2025,09-09-2025,PLANT02,SUP009,0
PO-CAR-001037,CAR002,Model Us Sedan,Make,11,23-09-2025,09-09-2025,PLANT01,,0
PO-COMP-001038,COMP0018,Battery Pack Positive,Buy,33,28-08-2025,09-09-2025,PLANT01,SUP001,0
PO-COMP-001039,COMP0012,Door Panel Appear,Buy,5,28-08-2025,09-09-2025,PLANT01,SUP010,0
PO-CAR-001040,CAR003,Model Its Hatchback,Make,42,30-09-2025,09-09-2025,PLANT01,,0
PO-COMP-001041,COMP0019,Transmission Nor,Buy,21,03-09-2025,09-09-2025,PLANT01,SUP006,0
PO-COMP-001042,COMP0030,Door Panel Focus,Buy,16,04-09-2025,09-09-2025,PLANT01,SUP010,0
PO-CAR-001043,CAR003,Model Its Hatchback,Make,45,23-09-2025,09-09-2025,PLANT02,,0
PO-COMP-001044,COMP0008,Tire With,Buy,84,22-08-2025,09-09-2025,PLANT02,SUP001,0
PO-COMP-001045,COMP0016,Infotainment System Require,Buy,8,20-07-2025,09-09-2025,PLANT02,SUP002,0
PO-COMP-001046,COMP0030,Door Panel Focus,Buy,135,05-08-2025,09-09-2025,PLANT02,SUP005,0
PO-CAR-001047,CAR003,Model Its Hatchback,Make,34,16-09-2025,09-09-2025,PLANT01,,0
PO-CAR-001048,CAR004,Model On EV,Make,31,07-10-2025,09-09-2025,PLANT01,,0
PO-COMP-001049,COMP0021,Infotainment System Concern,Buy,51,10-08-2025,09-09-2025,PLANT01,SUP003,0
PO-COMP-001050,COMP0018,Battery Pack Positive,Buy,124,07-08-2025,09-09-2025,PLANT01,SUP002,0
PO-COMP-001051,COMP0027,Tire Energy,Buy,124,07-09-2025,09-09-2025,PLANT01,SUP010,0
PO-COMP-001052,COMP0012,Door Panel Appear,Buy,76,24-08-2025,09-09-2025,PLANT01,SUP008,0
PO-CAR-001053,CAR003,Model Its Hatchback,Make,10,23-09-2025,09-09-2025,PLANT01,,0
PO-CAR-001054,CAR005,Model Charge EV,Make,23,23-09-2025,09-09-2025,PLANT02,,0
PO-CAR-001055,CAR003,Model Its Hatchback,Make,40,01-10-2025,10-09-2025,PLANT01,,0
PO-COMP-001056,COMP0019,Transmission Nor,Buy,13,31-08-2025,10-09-2025,PLANT01,SUP010,0
PO-COMP-001057,COMP0030,Door Panel Focus,Buy,10,05-09-2025,10-09-2025,PLANT01,SUP006,0
PO-CAR-001058,CAR005,Model Charge EV,Make,45,17-09-2025,10-09-2025,PLANT01,,0
PO-COMP-001059,COMP0004,Seat Assembly Cell,Buy,29,24-07-2025,10-09-2025,PLANT01,SUP005,0
PO-CAR-001060,CAR001,Model Peace EV,Make,12,24-09-2025,10-09-2025,PLANT01,,0
PO-COMP-001061,COMP0018,Battery Pack Positive,Buy,12,18-08-2025,10-09-2025,PLANT01,SUP008,0
PO-COMP-001062,COMP0021,Infotainment System Concern,Buy,37,22-08-2025,10-09-2025,PLANT01,SUP007,0
PO-COMP-001063,COMP0012,Door Panel Appear,Buy,31,21-07-2025,10-09-2025,PLANT01,SUP002,0
PO-COMP-001064,COMP0027,Tire Energy,Buy,48,16-08-2025,10-09-2025,PLANT01,SUP007,0
PO-CAR-001065,CAR003,Model Its Hatchback,Make,46,17-09-2025,10-09-2025,PLANT02,,0
PO-COMP-001066,COMP0008,Tire With,Buy,88,21-07-2025,10-09-2025,PLANT02,SUP002,0
PO-COMP-001067,COMP0016,Infotainment System Require,Buy,12,25-08-2025,10-09-2025,PLANT02,SUP006,0
PO-COMP-001068,COMP0030,Door Panel Focus,Buy,138,19-08-2025,10-09-2025,PLANT02,SUP001,0
PO-CAR-001069,CAR002,Model Us Sedan,Make,44,17-09-2025,10-09-2025,PLANT01,,0
PO-COMP-001070,COMP0018,Battery Pack Positive,Buy,132,10-08-2025,10-09-2025,PLANT01,SUP009,0
PO-COMP-001071,COMP0004,Seat Assembly Cell,Buy,27,17-08-2025,10-09-2025,PLANT01,SUP007,0
PO-COMP-001072,COMP0012,Door Panel Appear,Buy,71,10-08-2025,10-09-2025,PLANT01,SUP009,0
PO-CAR-001073,CAR004,Model On EV,Make,43,25-09-2025,11-09-2025,PLANT01,,0
PO-COMP-001074,COMP0021,Infotainment System Concern,Buy,75,30-08-2025,11-09-2025,PLANT01,SUP001,0
PO-COMP-001075,COMP0018,Battery Pack Positive,Buy,172,31-08-2025,11-09-2025,PLANT01,SUP001,0
PO-COMP-001076,COMP0027,Tire Energy,Buy,172,21-08-2025,11-09-2025,PLANT01,SUP007,0
PO-COMP-001077,COMP0012,Door Panel Appear,Buy,112,27-07-2025,11-09-2025,PLANT01,SUP002,0
PO-COMP-001078,COMP0019,Transmission Nor,Buy,25,22-08-2025,11-09-2025,PLANT01,SUP004,0
PO-COMP-001079,COMP0005,Chassis Frame Page,Buy,25,28-07-2025,11-09-2025,PLANT01,SUP003,0
PO-CAR-001080,CAR003,Model Its Hatchback,Make,43,25-09-2025,11-09-2025,PLANT01,,0
PO-COMP-001081,COMP0019,Transmission Nor,Buy,25,30-08-2025,11-09-2025,PLANT01,SUP010,0
PO-COMP-001082,COMP0030,Door Panel Focus,Buy,19,19-08-2025,11-09-2025,PLANT01,SUP007,0
PO-CAR-001083,CAR003,Model Its Hatchback,Make,36,09-10-2025,11-09-2025,PLANT01,,0
PO-CAR-001084,CAR003,Model Its Hatchback,Make,44,18-09-2025,11-09-2025,PLANT02,,0
PO-COMP-001085,COMP0008,Tire With,Buy,80,26-08-2025,11-09-2025,PLANT02,SUP006,0
PO-COMP-001086,COMP0016,Infotainment System Require,Buy,4,20-08-2025,11-09-2025,PLANT02,SUP006,0
PO-COMP-001087,COMP0030,Door Panel Focus,Buy,132,21-07-2025,11-09-2025,PLANT02,SUP002,0
PO-CAR-001088,CAR001,Model Peace EV,Make,30,09-10-2025,11-09-2025,PLANT01,,0
PO-COMP-001089,COMP0018,Battery Pack Positive,Buy,30,30-08-2025,11-09-2025,PLANT01,SUP008,0
PO-COMP-001090,COMP0021,Infotainment System Concern,Buy,109,09-09-2025,11-09-2025,PLANT01,SUP006,0
PO-COMP-001091,COMP0012,Door Panel Appear,Buy,103,11-08-2025,11-09-2025,PLANT01,SUP002,0
PO-COMP-001092,COMP0027,Tire Energy,Buy,120,17-08-2025,11-09-2025,PLANT01,SUP005,0
PO-CAR-001093,CAR001,Model Peace EV,Make,20,02-10-2025,11-09-2025,PLANT01,,0
PO-COMP-001094,COMP0018,Battery Pack Positive,Buy,20,02-09-2025,11-09-2025,PLANT01,SUP007,0
PO-COMP-001095,COMP0021,Infotainment System Concern,Buy,69,08-09-2025,11-09-2025,PLANT01,SUP001,0
PO-COMP-001096,COMP0012,Door Panel Appear,Buy,63,14-08-2025,11-09-2025,PLANT01,SUP005,0
PO-COMP-001097,COMP0027,Tire Energy,Buy,80,28-08-2025,11-09-2025,PLANT01,SUP004,0
PO-CAR-001098,CAR004,Model On EV,Make,24,18-09-2025,11-09-2025,PLANT01,,0
PO-COMP-001099,COMP0021,Infotainment System Concern,Buy,37,15-08-2025,11-09-2025,PLANT01,SUP010,0
PO-COMP-001100,COMP0018,Battery Pack Positive,Buy,96,14-07-2025,11-09-2025,PLANT01,SUP003,0
PO-COMP-001101,COMP0027,Tire Energy,Buy,96,09-08-2025,11-09-2025,PLANT01,SUP004,0
PO-COMP-001102,COMP0012,Door Panel Appear,Buy,55,23-08-2025,11-09-2025,PLANT01,SUP001,0
PO-CAR-001103,CAR003,Model Its Hatchback,Make,45,02-10-2025,11-09-2025,PLANT02,,0
PO-COMP-001104,COMP0008,Tire With,Buy,84,01-09-2025,11-09-2025,PLANT02,SUP007,0
PO-COMP-001105,COMP0016,Infotainment System Require,Buy,8,25-08-2025,11-09-2025,PLANT02,SUP004,0
PO-COMP-001106,COMP0030,Door Panel Focus,Buy,135,29-08-2025,11-09-2025,PLANT02,SUP001,0
PO-CAR-001107,CAR002,Model Us Sedan,Make,31,09-10-2025,11-09-2025,PLANT02,,0
PO-COMP-001108,COMP0030,Door Panel Focus,Buy,62,10-09-2025,11-09-2025,PLANT02,SUP010,0
PO-COMP-001109,COMP0020,Brake System Police,Buy,60,04-09-2025,11-09-2025,PLANT02,SUP010,0
PO-COMP-001110,COMP0018,Battery Pack Positive,Buy,65,07-09-2025,11-09-2025,PLANT02,SUP010,0
PO-COMP-001111,COMP0012,Door Panel Appear,Buy,52,16-09-2025,11-09-2025,PLANT02,SUP006,0
PO-CAR-001112,CAR001,Model Peace EV,Make,27,09-10-2025,11-09-2025,PLANT02,,0
PO-COMP-001113,COMP0021,Infotainment System Concern,Buy,108,31-08-2025,11-09-2025,PLANT02,SUP004,0
PO-COMP-001114,COMP0012,Door Panel Appear,Buy,98,08-09-2025,11-09-2025,PLANT02,SUP009,0
PO-COMP-001115,COMP0030,Door Panel Focus,Buy,81,13-09-2025,11-09-2025,PLANT02,SUP001,0
PO-CAR-001116,CAR005,Model Charge EV,Make,38,18-09-2025,11-09-2025,PLANT02,,0
PO-COMP-001117,COMP0008,Tire With,Buy,56,19-07-2025,11-09-2025,PLANT02,SUP002,0
PO-CAR-001118,CAR005,Model Charge EV,Make,48,10-10-2025,12-09-2025,PLANT01,,0
PO-COMP-001119,COMP0004,Seat Assembly Cell,Buy,35,03-09-2025,12-09-2025,PLANT01,SUP008,0
PO-CAR-001120,CAR004,Model On EV,Make,39,03-10-2025,12-09-2025,PLANT02,,0
PO-COMP-001121,COMP0021,Infotainment System Concern,Buy,78,12-09-2025,12-09-2025,PLANT02,SUP006,0
PO-COMP-001122,COMP0018,Battery Pack Positive,Buy,128,26-08-2025,12-09-2025,PLANT02,SUP008,0
PO-COMP-001123,COMP0027,Tire Energy,Buy,20,31-07-2025,12-09-2025,PLANT02,SUP002,0
PO-COMP-001124,COMP0012,Door Panel Appear,Buy,107,01-09-2025,12-09-2025,PLANT02,SUP004,0
PO-COMP-001125,COMP0010,Door Panel Left,Buy,78,08-08-2025,12-09-2025,PLANT02,SUP002,0
PO-COMP-001126,COMP0028,Headlight Represent,Buy,6,02-08-2025,12-09-2025,PLANT02,SUP003,0
PO-CAR-001127,CAR002,Model Us Sedan,Make,23,03-10-2025,12-09-2025,PLANT02,,0
PO-COMP-001128,COMP0030,Door Panel Focus,Buy,46,03-09-2025,12-09-2025,PLANT02,SUP009,0
PO-COMP-001129,COMP0020,Brake System Police,Buy,36,26-08-2025,12-09-2025,PLANT02,SUP007,0
PO-COMP-001130,COMP0018,Battery Pack Positive,Buy,41,30-08-2025,12-09-2025,PLANT02,SUP001,0
PO-COMP-001131,COMP0012,Door Panel Appear,Buy,36,29-08-2025,12-09-2025,PLANT02,SUP010,0
PO-CAR-001132,CAR004,Model On EV,Make,28,19-09-2025,12-09-2025,PLANT01,,0
PO-COMP-001133,COMP0021,Infotainment System Concern,Buy,45,14-08-2025,12-09-2025,PLANT01,SUP007,0
PO-COMP-001134,COMP0018,Battery Pack Positive,Buy,112,19-08-2025,12-09-2025,PLANT01,SUP004,0
PO-COMP-001135,COMP0027,Tire Energy,Buy,112,15-08-2025,12-09-2025,PLANT01,SUP010,0
PO-COMP-001136,COMP0012,Door Panel Appear,Buy,67,19-08-2025,12-09-2025,PLANT01,SUP007,0
PO-CAR-001137,CAR001,Model Peace EV,Make,21,19-09-2025,12-09-2025,PLANT01,,0
PO-COMP-001138,COMP0018,Battery Pack Positive,Buy,21,13-08-2025,12-09-2025,PLANT01,SUP007,0
PO-COMP-001139,COMP0021,Infotainment System Concern,Buy,73,19-08-2025,12-09-2025,PLANT01,SUP004,0
PO-COMP-001140,COMP0012,Door Panel Appear,Buy,67,19-07-2025,12-09-2025,PLANT01,SUP003,0
